"","des","id","type","tfs","tfs_zulu","x","sv_id","start_speed","end_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","x0","y0","z0","vx0","vy0","vz0","ax","ay","az","break_y","break_angle","break_length","pitch_type","type_confidence","zone","nasty","spin_dir","spin_rate","cc","mt","url","inning_side.x","inning","next_.x","num","on_1b","on_2b","on_3b","count","remove","away","home","event_num.x","play_guid.x","code","pitcher","batter","b","s","o","start_tfs","start_tfs_zulu","stand","b_height","p_throws","atbat_des","event","score","home_team_runs","away_team_runs","event2","event3","batter_name","pitcher_name","event4","end_tfs_zulu","team_name","tmax","tmin","tdmean","tmean","heat_index","rh","y","m","d"
"26","In play, out(s)",94,"X","003410","2017-04-25T00:34:10Z",110.43,"170425_003410",91.5,82.9,3.67,1.71,-8.58154224758642,7.93968803543915,0.172388970209406,2.83835623433986,-2.56906002853596,50,5.72106185971919,10.0575224650326,-132.457717704116,-4.04248743423548,-15.1597068103453,29.7906152756613,-18.1482080594362,23.8,34.2,5.3,"FT",2,5,35,227.224,2262.063,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",2,"Y",13,NA,NA,596059,"2-1","","min","tex","94","d9971e44-624c-4c99-a449-9f4a263e5eaf","X",461833,608336,2,1,2,"003232","2017-04-25T00:32:32Z","L","6-5","R","Joey Gallo pops out to third baseman Miguel Sano.  ","Pop Out",NA,"1","0",NA,NA,"Joey Gallo","Phil Hughes",NA,"2017-04-25T00:34:33Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"27","Called Strike",98,"S","003514","2017-04-25T00:35:14Z",105.44,"170425_003515",79.4,73.5,3.56,1.65,1.21365715381324,-5.21258134360372,0.345391378101897,2.84046226894388,-2.86067375369661,49.9999999999999,5.96853772811732,6.94958305594177,-115.216795002977,1.46976764230094,1.64035279125988,20.3101887487686,-39.2192608964925,23.9,-4,11.7,"KC",2,6,62,13.105,910.851,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",2,"Y",14,NA,NA,596059,"0-0","","min","tex","98","bd65caa8-2858-4c36-91b1-80032b741f6c","C",461833,518960,1,1,3,"003435","2017-04-25T00:34:35Z","R","6-0","R","Jonathan Lucroy grounds out, shortstop Jorge Polanco to first baseman Joe Mauer.  ","Groundout",NA,"1","0",NA,NA,"Jonathan Lucroy","Phil Hughes",NA,"2017-04-25T00:36:17Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"28","Ball",99,"B","003536","2017-04-25T00:35:36Z",156.39,"170425_003536",90.9,83.6,3.56,1.65,-8.25912060814793,5.97075245475556,-1.03345565020929,1.99888979451824,-2.77013833218712,50,5.58565031259125,7.33683163878573,-131.81549289152,-5.22594279398926,-14.6366469624353,26.1183709132465,-21.5928014810293,23.8,30.4,6,"FT",2,13,63,234.135,1987.802,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",2,"Y",14,NA,NA,596059,"0-1","","min","tex","99","7942cb63-90ba-4a63-9144-2569fdc3fe38","B",461833,518960,1,1,3,"003435","2017-04-25T00:34:35Z","R","6-0","R","Jonathan Lucroy grounds out, shortstop Jorge Polanco to first baseman Joe Mauer.  ","Groundout",NA,"1","0",NA,NA,"Jonathan Lucroy","Phil Hughes",NA,"2017-04-25T00:36:17Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"29","In play, out(s)",100,"X","003600","2017-04-25T00:36:00Z",126.58,"170425_003600",88.9,80.9,3.56,1.65,-3.96294818410597,6.1117708303406,-0.235802919494035,2.14120096719231,-2.97447977997502,50,5.5964496041419,8.2522713234014,-128.716054426514,-4.43601469807108,-6.62059744265774,27.7640669246878,-21.9635758352002,23.8,12.2,5.7,"FF",2,8,37,212.959,1371.593,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",2,"Y",14,NA,NA,596059,"1-1","","min","tex","100","6c89f708-45ab-4115-a59f-f8d5634538d3","X",461833,518960,1,1,3,"003435","2017-04-25T00:34:35Z","R","6-0","R","Jonathan Lucroy grounds out, shortstop Jorge Polanco to first baseman Joe Mauer.  ","Groundout",NA,"1","0",NA,NA,"Jonathan Lucroy","Phil Hughes",NA,"2017-04-25T00:36:17Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"30","Foul",138,"S","004704","2017-04-25T00:47:04Z",141.62,"170425_004704",81.8,75.4,3.4,1.59,-5.65239724104644,2.31225208781092,-0.62727228347529,3.10694456200911,-2.79288146046447,50.0000000000001,5.94460320830025,6.82091527929718,-118.681720384155,-0.537787998971996,-8.13027054426875,20.911278875751,-28.8481614613167,23.9,13.6,8.4,"CH",2,1,71,247.752,1073.795,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",3,"Y",19,NA,NA,NA,"0-0","","min","tex","138","ea2e7f98-df1a-404d-bbb9-d3a360fc50f1","F",461833,595777,1,2,1,"004648","2017-04-25T00:46:48Z","L","6-0","R","Jurickson Profar pops out to second baseman Brian Dozier.  ","Pop Out",NA,"1","0",NA,NA,"Jurickson Profar","Phil Hughes",NA,"2017-04-25T00:48:56Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"31","Called Strike",139,"S","004725","2017-04-25T00:47:25Z",109.83,"170425_004726",89.2,81,3.4,1.59,-9.93798324260137,6.17352578842174,0.262089580167801,3.07537209903316,-2.58089218163821,50,5.81250895654669,10.5112414938764,-128.976912625557,-2.67339387758012,-16.6891106184735,27.5906003413165,-21.8066880695154,23.8,33,6.4,"FT",2,3,47,238.151,2209.979,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",3,"Y",19,NA,NA,NA,"0-1","","min","tex","139","36a650af-da3a-4e17-9476-08b31bdd7a63","C",461833,595777,1,2,1,"004648","2017-04-25T00:46:48Z","L","6-0","R","Jurickson Profar pops out to second baseman Brian Dozier.  ","Pop Out",NA,"1","0",NA,NA,"Jurickson Profar","Phil Hughes",NA,"2017-04-25T00:48:56Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"32","Ball",140,"B","004747","2017-04-25T00:47:47Z",102.9,"170425_004748",77.2,70.7,3.4,1.59,6.35567360744105,-2.68414347980582,0.370025638939423,1.536714187814,-2.81750473346483,50,5.8841001524196,5.19621580278198,-111.843812563505,-1.47630392243802,7.96802272308597,22.1022229348678,-35.5391232220137,23.8,-13.8,11.9,"KC",2,14,56,67.104,1121.967,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",3,"Y",19,NA,NA,NA,"0-2","","min","tex","140","fcca7177-6c18-436c-9f7b-1d850b02e6b9","B",461833,595777,1,2,1,"004648","2017-04-25T00:46:48Z","L","6-0","R","Jurickson Profar pops out to second baseman Brian Dozier.  ","Pop Out",NA,"1","0",NA,NA,"Jurickson Profar","Phil Hughes",NA,"2017-04-25T00:48:56Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"33","Foul",141,"S","004814","2017-04-25T00:48:14Z",135.46,"170425_004814",87.4,80.2,3.4,1.59,-2.31975642850026,7.6075951229959,-0.484378169838508,1.91546947825791,-2.85689979251225,50,5.52407057886192,6.7023875837998,-126.733571132244,-5.10511153606774,-3.78875605453603,24.8756950706157,-19.7488983429902,23.8,7,5.2,"FC",2,7,48,196.956,1487.02,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",3,"Y",19,NA,NA,NA,"1-2","","min","tex","141","44070214-8fd3-420c-bedc-c2cf9fec77e6","F",461833,595777,1,2,1,"004648","2017-04-25T00:46:48Z","L","6-0","R","Jurickson Profar pops out to second baseman Brian Dozier.  ","Pop Out",NA,"1","0",NA,NA,"Jurickson Profar","Phil Hughes",NA,"2017-04-25T00:48:56Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"34","In play, out(s)",142,"X","004842","2017-04-25T00:48:42Z",131.39,"170425_004843",90.1,81.2,3.4,1.59,-9.79210608986937,9.84566362858409,-0.361119661291381,2.8945766036123,-2.63431760962933,50,5.71360695195876,9.08200182692659,-130.421198625872,-4.22346786093248,-16.6869163000003,30.1485258642429,-15.3958638247399,23.7,41.8,5.2,"FF",2,1,36,224.843,2632.28,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",3,"Y",19,NA,NA,NA,"1-2","","min","tex","142","0f5671ce-795b-418c-af8f-302b77832dc0","X",461833,595777,1,2,1,"004648","2017-04-25T00:46:48Z","L","6-0","R","Jurickson Profar pops out to second baseman Brian Dozier.  ","Pop Out",NA,"1","0",NA,NA,"Jurickson Profar","Phil Hughes",NA,"2017-04-25T00:48:56Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"35","In play, no out",146,"X","004926","2017-04-25T00:49:26Z",108.23,"170425_004927",76.1,68.9,3.45,1.58,3.97177939468991,-6.14353102929364,0.230002135452288,1.80610825917815,-2.76899671268053,50,5.9558971294789,5.35228999511621,-110.130529481602,0.243537990021457,4.76838264321671,23.6553443956418,-39.5497620130521,23.8,-8.2,13.5,"KC",2,8,67,32.881,1156.998,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",3,"Y",20,NA,NA,NA,"0-0","","min","tex","146","a72fdca3-d481-49b8-a84f-70e771c4f639","D",461833,460576,0,0,1,"004858","2017-04-25T00:48:58Z","R","6-3","R","Carlos Gomez doubles (5) on a sharp line drive to left fielder Eddie Rosario.  ","Double",NA,"1","0",NA,NA,"Carlos Gomez","Phil Hughes",NA,"2017-04-25T00:49:45Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"36","In play, out(s)",150,"X","005025","2017-04-25T00:50:25Z",132.46,"170425_005025",90.4,82.7,3.15,1.49,-8.00224273266817,6.94204121172844,-0.381213287221608,2.462186369157,-2.7699503785957,50,5.68021748271923,8.87660820102555,-130.935017006411,-4.45270821772297,-13.9413387504776,26.7257101615754,-20.0797705664135,23.8,30.2,5.6,"FT",2,4,44,229.057,2044.978,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",3,"Y",21,NA,460576,NA,"0-0","","min","tex","150","194e6d50-e995-4c67-996b-1f430b95751a","X",461833,425783,0,0,2,"004952","2017-04-25T00:49:52Z","L","5-11","R","Shin-Soo Choo grounds out, shortstop Jorge Polanco to first baseman Joe Mauer.   Carlos Gomez to 3rd.  ","Groundout",NA,"1","0",NA,NA,"Shin-Soo Choo","Phil Hughes",NA,"2017-04-25T00:50:45Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"37","Foul",155,"S","005116","2017-04-25T00:51:16Z",95,"170425_005117",89.9,82.7,3.4,1.65,-7.92601023354073,6.34329973212277,0.607270874011087,3.17125550211486,-2.72160704278819,50,5.72770148775804,11.2610259259508,-130.33733938297,-2.50567033243075,-13.7569976942817,25.0851563699486,-21.1641258818836,23.8,28.3,5.7,"FT",2,3,61,231.329,1961.304,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",3,"Y",22,NA,NA,460576,"0-0","","min","tex","155","6de64656-b7df-4aec-a259-89ef25cab05d","F",461833,608577,0,1,3,"005046","2017-04-25T00:50:46Z","L","6-4","R","Nomar Mazara flies out to center fielder Byron Buxton.  ","Flyout",NA,"1","0",NA,NA,"Nomar Mazara","Phil Hughes",NA,"2017-04-25T00:52:18Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"38","In play, out(s)",156,"X","005203","2017-04-25T00:52:03Z",103.43,"170425_005204",90.6,82.7,3.4,1.65,-5.64504820350404,9.36890020168774,0.365944502359952,2.69952259174087,-2.69910786135978,50,5.7796183512312,9.84307652038666,-131.122087008833,-4.92770570413174,-9.85100764817798,27.1136064397338,-15.8246562723126,23.8,25.1,4.3,"FF",2,6,37,211.069,2111.941,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",3,"Y",22,NA,NA,460576,"0-1","","min","tex","156","370caf7c-40e1-4809-879f-112408ad8c80","X",461833,608577,0,1,3,"005046","2017-04-25T00:50:46Z","L","6-4","R","Nomar Mazara flies out to center fielder Byron Buxton.  ","Flyout",NA,"1","0",NA,NA,"Nomar Mazara","Phil Hughes",NA,"2017-04-25T00:52:18Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"39","Called Strike",183,"S","010116","2017-04-25T01:01:16Z",139.59,"170425_010117",85.9,79.1,3.25,1.47,-0.59421463224926,5.09817142088449,-0.557776479239354,3.03652237983309,-2.77352543739742,50,5.7574136232893,5.6638547637445,-124.738286215683,-1.84554023692477,-0.942986307831177,23.3958031113291,-24.083527751393,23.8,-0.1,6.2,"FC",2,1,64,186.646,947.341,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",26,NA,NA,NA,"0-0","","min","tex","183","25681391-c721-472c-9279-d4b4f032e492","C",461833,435063,2,2,0,"010040","2017-04-25T01:00:40Z","R","6-1","R","Mike Napoli hit by pitch.  ","Hit By Pitch",NA,"1","0",NA,NA,"Mike Napoli","Phil Hughes",NA,"2017-04-25T01:02:47Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"40","Ball",184,"B","010132","2017-04-25T01:01:32Z",152.74,"170425_010132",88.9,82.2,3.25,1.47,-5.30704064071874,5.12081073985928,-0.913830173140964,2.32031401402655,-2.56697772030354,49.9999999999999,5.64631621363768,6.00777969463182,-129.163009823493,-3.95694648732456,-9.07643689387981,23.7808613039868,-23.4161138292639,23.9,18.4,6,"FF",2,13,46,226.022,1416.69,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",26,NA,NA,NA,"0-1","","min","tex","184","55957a86-4969-48e8-8551-97d8ead7aa81","B",461833,435063,2,2,0,"010040","2017-04-25T01:00:40Z","R","6-1","R","Mike Napoli hit by pitch.  ","Hit By Pitch",NA,"1","0",NA,NA,"Mike Napoli","Phil Hughes",NA,"2017-04-25T01:02:47Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"41","Foul",185,"S","010150","2017-04-25T01:01:50Z",115.57,"170425_010150",77.2,71.7,3.25,1.47,3.40978148868769,-5.66688424108966,0.0741387161821161,2.16636490945072,-2.57611992144322,49.9999999999999,5.944763415442,4.89718516792918,-112.131437327272,0.500269590710163,4.36615012595457,19.1896546517103,-39.4303690640903,23.9,-7.3,12.5,"KC",2,5,32,31.034,1095.694,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",26,NA,NA,NA,"1-1","","min","tex","185","e809518e-c82d-4432-b423-6fb97995dfb3","F",461833,435063,2,2,0,"010040","2017-04-25T01:00:40Z","R","6-1","R","Mike Napoli hit by pitch.  ","Hit By Pitch",NA,"1","0",NA,NA,"Mike Napoli","Phil Hughes",NA,"2017-04-25T01:02:47Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"42","Ball",186,"B","010218","2017-04-25T01:02:18Z",118.55,"170425_010219",82.7,76.2,3.25,1.47,-7.15562877028255,2.38979594785427,-0.0689549589827529,0.372419751377171,-2.39066445785233,50,5.67557028583153,7.69553909895224,-119.777349365917,-6.4890393737628,-10.4167434128142,22.6880125578809,-28.6951242023379,23.9,17,8.7,"CH",2,13,18,251.532,1330.213,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",26,NA,NA,NA,"1-2","","min","tex","186","adf5f084-e1e2-4548-bbb9-e63d571758c5","B",461833,435063,2,2,0,"010040","2017-04-25T01:00:40Z","R","6-1","R","Mike Napoli hit by pitch.  ","Hit By Pitch",NA,"1","0",NA,NA,"Mike Napoli","Phil Hughes",NA,"2017-04-25T01:02:47Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"43","Hit By Pitch",187,"B","010247","2017-04-25T01:02:47Z",194.8,"170425_010239",80.7,73.7,3.25,1.47,-3.91547279383571,3.64093501453898,-2.04115142177633,3.53071972924289,-2.73569559934697,50,5.90591842769492,2.7806660474584,-117.101224947448,0.37763500652481,-5.43328771876433,22.2474334342159,-27.1217219177528,23.8,10.3,8,"CH",2,11,35,227.08,919.188,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",26,NA,NA,NA,"2-2","","min","tex","187","25d72afc-16af-46b6-aa0a-d8e426af6abe","",461833,435063,2,2,0,"010040","2017-04-25T01:00:40Z","R","6-1","R","Mike Napoli hit by pitch.  ","Hit By Pitch",NA,"1","0",NA,NA,"Mike Napoli","Phil Hughes",NA,"2017-04-25T01:02:47Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"44","Ball",190,"B","010326","2017-04-25T01:03:26Z",37.28,"170425_010327",89.7,81.5,3.08,1.33,-7.66229542929404,7.20945974470688,2.09144689038274,1.01855256863927,-2.74556918770939,50,5.39249628100172,14.8516716102668,-129.308926113069,-7.20619737296967,-12.8997890685719,28.3935121614848,-20.0366269621749,23.8,24.4,5.7,"FF",2,14,54,226.743,1987.216,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",27,435063,NA,NA,"0-0","","min","tex","190","2ef10d22-6b9e-4f93-998a-ed9572097b2f","B",461833,596059,2,1,1,"010253","2017-04-25T01:02:53Z","L","5-11","R","Rougned Odor flies out to left fielder Eddie Rosario.  ","Flyout",NA,"1","0",NA,NA,"Rougned Odor","Phil Hughes",NA,"2017-04-25T01:05:15Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"45","Ball In Dirt",191,"B","010356","2017-04-25T01:03:56Z",53.95,"170425_010357",82.2,75.3,3.08,1.33,-5.63381478750068,1.86960780511434,1.65399672253786,0.920288913110678,-2.73300071566434,50,5.64334052230665,11.9860437398301,-118.756533597381,-4.75881492701514,-8.02222324433486,23.3589025014758,-29.5118362264735,23.8,11,8.8,"CH",2,14,34,251.641,1032.583,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",27,435063,NA,NA,"1-0","","min","tex","191","938f00fd-6068-4b25-a363-7203e368ee6e","*B",461833,596059,2,1,1,"010253","2017-04-25T01:02:53Z","L","5-11","R","Rougned Odor flies out to left fielder Eddie Rosario.  ","Flyout",NA,"1","0",NA,NA,"Rougned Odor","Phil Hughes",NA,"2017-04-25T01:05:15Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"46","Called Strike",192,"S","010428","2017-04-25T01:04:28Z",145.76,"170425_010429",88.7,81,3.08,1.33,-11.3231415534964,6.92150889150384,-0.736305177713652,1.51390090583588,-2.81859587996893,50.0000000000001,5.61440061047726,9.00653626820663,-128.475183157024,-6.32780492480994,-18.9004685176632,26.9441921277698,-20.6207388781461,23.8,38,6.8,"FT",2,13,66,238.563,2501.459,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",27,435063,NA,NA,"2-0","","min","tex","192","ecc595fa-d773-4708-bade-c28efd1b12f1","C",461833,596059,2,1,1,"010253","2017-04-25T01:02:53Z","L","5-11","R","Rougned Odor flies out to left fielder Eddie Rosario.  ","Flyout",NA,"1","0",NA,NA,"Rougned Odor","Phil Hughes",NA,"2017-04-25T01:05:15Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"47","In play, out(s)",193,"X","010458","2017-04-25T01:04:58Z",122,"170425_010459",88.9,81.1,3.08,1.33,-10.2441274585914,9.37408326195553,-0.106531519667973,1.94643670264445,-2.79950711377067,50,5.57644486364877,10.2265420942578,-128.698871975605,-5.9910484583947,-17.1923816501024,26.5526728144293,-16.4418334204098,23.8,40.6,5.6,"FT",2,5,36,227.539,2626.994,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",27,435063,NA,NA,"2-1","","min","tex","193","a07d99c5-cc0e-4fee-a8cf-9153f8815139","X",461833,596059,2,1,1,"010253","2017-04-25T01:02:53Z","L","5-11","R","Rougned Odor flies out to left fielder Eddie Rosario.  ","Flyout",NA,"1","0",NA,NA,"Rougned Odor","Phil Hughes",NA,"2017-04-25T01:05:15Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
"48","In play, no out",197,"X","010549","2017-04-25T01:05:49Z",98.96,"170425_010549",87.5,81.3,3.34,1.5,-3.84261724371716,3.03376466931258,0.473182037828605,1.59312714499727,-2.87143842675284,50,5.49626974424697,9.69698062779425,-126.935325013538,-4.46105359009891,-6.36562896201935,22.2490531942233,-27.1483540836065,23.9,9.8,6.9,"FT",2,9,59,231.708,926.96,"","","http://gd2.mlb.com/components/game/mlb/year_2017/month_04/day_24/gid_2017_04_24_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",28,435063,NA,NA,"0-0","","min","tex","197","4d122342-efa0-498f-9a7f-743c3212923e","D",461833,462101,0,0,1,"010516","2017-04-25T01:05:16Z","R","6-0","R","Elvis Andrus singles on a line drive to right fielder Robbie Grossman.   Mike Napoli to 3rd.  ","Single",NA,"1","0",NA,NA,"Elvis Andrus","Phil Hughes",NA,"2017-04-25T01:06:07Z","Texas Rangers",22.4500007629395,9.06099987030029,5.19500017166138,15.7555003166199,14.68,49.6963372690219,"2017","04","24"
